School ID,School Name,pre_cov_att,post_cov_att,att_diff_pp
610056.0,MASON,94.25,79.5,14.75
610057.0,FAIRFIELD,92.55000000000001,84.65,7.900000000000006
610059.0,MAYER,93.75,92.6,1.1500000000000057
610063.0,MCCORMICK,95.15,87.30000000000001,7.849999999999994
610065.0,TILL,88.6,65.0,23.599999999999994
610067.0,MCKAY,91.44999999999999,78.55,12.899999999999991
610068.0,HANSON PARK,89.55,88.25,1.2999999999999972
610070.0,MCPHERSON,89.44999999999999,90.15,-0.700000000000017
610073.0,MITCHELL,91.5,93.1,-1.5999999999999943
610074.0,MONROE,89.3,86.2,3.0999999999999943
610076.0,MOOS,91.95,90.35,1.6000000000000085
610078.0,INTER-AMERICAN,93.15,93.0,0.15000000000000568
610083.0,BEARD,88.5,85.05000000000001,3.4499999999999886
610086.0,MOUNT VERNON,89.4,76.8,12.600000000000009
610087.0,BLAIR,90.85,80.7,10.149999999999991
610088.0,MOZART,91.5,86.95,4.549999999999997
610089.0,MURPHY,92.2,89.9,2.299999999999997
610091.0,BROWN R,78.69999999999999,75.85,2.8499999999999943
610092.0,NASH,86.25,76.35,9.900000000000006
610093.0,NEIL,91.2,73.85,17.35000000000001
610094.0,NETTELHORST,92.15,91.05,1.1000000000000085
610095.0,NEWBERRY,92.15,88.19999999999999,3.950000000000017
610096.0,NIGHTINGALE,91.95,87.35,4.6000000000000085
610097.0,NIXON,91.65,88.44999999999999,3.200000000000017
610098.0,NOBEL,92.95,89.4,3.549999999999997
610099.0,NORWOOD PARK,91.75,92.35,-0.5999999999999943
610100.0,WEST PARK,90.7,92.85,-2.1499999999999915
610102.0,OGLESBY,88.19999999999999,87.3,0.8999999999999915
610103.0,OKEEFFE,89.3,80.05000000000001,9.249999999999986
610104.0,ONAHAN,90.75,91.9,-1.1500000000000057
610105.0,ORIOLE PARK,90.15,91.15,-1.0
610106.0,PICCOLO,89.15,80.80000000000001,8.349999999999994
610107.0,OTIS,86.4,78.45,7.950000000000003
610108.0,OTOOLE,91.75,85.75,6.0
610110.0,WELLS ES,89.4,73.3,16.10000000000001
610111.0,PALMER,87.05,88.3,-1.25
610112.0,PARKER,83.80000000000001,75.8,8.000000000000014
610115.0,PARK MANOR,92.4,83.75,8.650000000000006
610116.0,PARKSIDE,89.45,78.0,11.450000000000003
610117.0,PASTEUR,91.55,87.35,4.200000000000003
