sch_id,ca_id,fin_id,tot_student,perc_low_income,perc_black_stu,perc_hisp_stu,perc_white_stu,bus_count
610317,55,26451,281,0.8220640569395018,0.014234875444839857,0.9288256227758007,0.028469750889679714,3
610095,68,29231,359,0.6768802228412256,0.6713091922005571,0.20334261838440112,0.055710306406685235,4
610368,45,22451,469,0.6908315565031983,0.9317697228144989,0.057569296375266525,0.0,1
610238,66,25941,232,0.771551724137931,0.9482758620689655,0.05172413793103448,0.0,3
610571,29,65015,155,0.7806451612903226,0.8258064516129032,0.15483870967741936,0.0064516129032258064,2
610131,30,24981,102,0.7549019607843137,0.24509803921568626,0.7058823529411765,0.0392156862745098,0
609678,38,47021,1929,0.3727319854847071,0.12389839294971487,0.3141524105754277,0.34940383618455156,7
400075,2,66321,474,0.7025316455696202,0.9641350210970464,0.027426160337552744,0.002109704641350211,3
400031,69,66381,635,0.7133858267716535,0.8976377952755905,0.029921259842519685,0.009448818897637795,0
609728,14,46271,1072,0.7985074626865671,0.08488805970149253,0.7546641791044776,0.05690298507462686,3
609783,29,30011,164,0.6707317073170732,0.8048780487804879,0.16463414634146342,0.03048780487804878,0
400106,66,66148,471,0.832271762208068,0.9490445859872612,0.040339702760084924,0.0021231422505307855,2
400096,25,66571,768,0.7955729166666666,0.22786458333333334,0.703125,0.014322916666666666,4
609746,5,46361,2299,0.5628534145280557,0.8538494997825141,0.04567203131796433,0.046107003044802086,5
609885,59,22951,240,0.8416666666666667,0.8791666666666667,0.10833333333333334,0.008333333333333333,3
610193,42,25541,397,0.8035264483627204,0.7682619647355163,0.18639798488664988,0.030226700251889168,3
610010,46,23921,290,0.41379310344827586,0.16551724137931034,0.42758620689655175,0.30344827586206896,1
610392,32,52011,342,0.9064327485380117,0.014619883040935672,0.9766081871345029,0.005847953216374269,3
400133,38,66617,455,0.8637362637362638,0.9252747252747253,0.05054945054945055,0.015384615384615385,2
400162,16,66691,975,0.8615384615384616,0.03282051282051282,0.9271794871794872,0.033846153846153845,1
609854,25,22721,286,0.7902097902097902,0.3006993006993007,0.5804195804195804,0.1048951048951049,2
609813,67,22361,136,0.7647058823529411,0.9705882352941176,0.007352941176470588,0.007352941176470588,4
609949,15,23401,1004,0.7410358565737052,0.027888446215139442,0.8286852589641435,0.08864541832669323,2
610176,74,25381,391,0.7953964194373402,0.9616368286445013,0.020460358056265986,0.0,2
609969,8,23561,327,0.6055045871559633,0.8807339449541285,0.05198776758409786,0.03363914373088685,0
400175,39,63143,189,0.7883597883597884,0.7671957671957672,0.20105820105820105,0.015873015873015872,4
610142,8,25071,497,0.4507042253521127,0.6438631790744467,0.08651911468812877,0.158953722334004,2
609990,34,23751,799,0.24780976220275344,0.37797246558197745,0.1214017521902378,0.2928660826032541,8
400125,22,66108,158,0.7911392405063291,0.08860759493670886,0.8860759493670886,0.02531645569620253,2
609928,4,23271,319,0.7554858934169278,0.9686520376175548,0.018808777429467086,0.0,3
610249,61,26781,342,0.783625730994152,0.014619883040935672,0.9619883040935673,0.014619883040935672,3
609800,45,22241,266,0.6729323308270677,0.9774436090225563,0.011278195488721804,0.0,4
610284,10,22071,523,0.6118546845124283,0.3078393881453155,0.42447418738049714,0.12810707456978968,2
610564,16,26921,747,0.6104417670682731,0.214190093708166,0.5582329317269076,0.16599732262382866,3
610177,29,29281,991,0.24117053481331988,0.23814328960645811,0.12512613521695257,0.2532795156407669,2
609809,23,22311,683,0.37481698389458273,0.048316251830161056,0.5021961932650073,0.35871156661786235,1
610362,72,26591,219,0.6940639269406392,0.9406392694063926,0.0502283105022831,0.0045662100456621,2
610183,26,25441,385,0.7714285714285715,0.9324675324675324,0.04155844155844156,0.007792207792207792,3
610127,13,24941,838,0.5477326968973747,0.07517899761336516,0.3520286396181384,0.2947494033412888,1
610004,45,23891,165,0.7878787878787878,0.9757575757575757,0.012121212121212121,0.006060606060606061,3
609819,7,22411,277,0.7328519855595668,0.924187725631769,0.039711191335740074,0.01444043321299639,2
400144,26,66628,65,0.8307692307692308,0.8307692307692308,0.15384615384615385,0.0,2
