,School_ID,Wards,crime_capita,crime_class,Year,Attendance,Network
6493,609680,46,0.0547090909090909,Low,2021,91.775,Network 15
6495,400053,46,0.0547090909090909,Low,2021,62.85,Charter
6497,610561,46,0.0547090909090909,Low,2021,73.1,Network 15
6502,400170,46,0.0547090909090909,Low,2021,74.925,Charter
6507,400097,46,0.0547090909090909,Low,2021,77.975,Charter
6508,400143,46,0.0547090909090909,Low,2021,69.83333333333333,Options
6510,400056,46,0.0547090909090909,Low,2021,65.825,Charter
6515,609783,46,0.0547090909090909,Low,2021,98.425,Network 16
6518,610304,46,0.0686909090909091,Medium,2022,88.55,ISP
6520,609755,46,0.0686909090909091,Medium,2022,92.375,ISP
6521,609680,46,0.0686909090909091,Medium,2022,91.7,Network 15
6523,400053,46,0.0686909090909091,Medium,2022,82.425,Charter
6525,610561,46,0.0686909090909091,Medium,2022,74.325,Network 15
6530,400170,46,0.0686909090909091,Medium,2022,85.2,Charter
6535,400097,46,0.0686909090909091,Medium,2022,83.55,Charter
6536,400143,46,0.0686909090909091,Medium,2022,56.1,Options
6538,400056,46,0.0686909090909091,Medium,2022,79.25,Charter
6543,609783,46,0.0686909090909091,Medium,2022,92.075,Network 16
6570,609739,47,0.0570727272727272,Low,2013,85.125,Network 17
6584,609739,47,0.0481636363636363,Low,2014,86.3,Network 17
6598,609739,47,0.0439636363636363,Low,2015,86.7,Network 17
6612,609739,47,0.0481636363636363,Low,2016,87.0,Network 17
6626,609739,47,0.0512363636363636,Low,2017,87.8,Network 17
6628,610193,47,0.0512363636363636,Low,2017,66.7,Network 12
6640,609739,47,0.0483454545454545,Low,2018,88.875,Network 17
6654,609739,47,0.0429454545454545,Low,2019,88.375,Network 17
6682,609739,47,0.0393454545454545,Low,2021,80.2,Network 17
6696,609739,47,0.0476,Low,2022,81.15,Network 17
6712,609735,48,0.0498545454545454,Low,2013,75.35,Network 16
6715,610513,48,0.0498545454545454,Low,2013,89.6,Network 16
6722,609735,48,0.0435090909090909,Low,2014,81.475,Network 16
6725,610513,48,0.0435090909090909,Low,2014,92.225,Network 16
6732,609735,48,0.0432363636363636,Low,2015,80.89999999999999,Network 16
6735,610513,48,0.0432363636363636,Low,2015,92.05,Network 16
6742,609735,48,0.0438363636363636,Low,2016,80.875,Network 16
6745,610513,48,0.0438363636363636,Low,2016,91.325,Network 16
6752,609735,48,0.0465636363636363,Low,2017,80.75,Network 16
6755,610513,48,0.0465636363636363,Low,2017,89.225,Network 16
6762,609735,48,0.0512727272727272,Low,2018,81.55,Network 16
6765,610513,48,0.0512727272727272,Low,2018,91.625,Network 16
6772,609735,48,0.0472727272727272,Low,2019,81.65,Network 16
6775,610513,48,0.0472727272727272,Low,2019,92.15,Network 16
6792,609735,48,0.0458545454545454,Low,2021,62.025,Network 16
6795,610513,48,0.0458545454545454,Low,2021,90.15,Network 16
6802,609735,48,0.0538545454545454,Low,2022,69.375,Network 16
6805,610513,48,0.0538545454545454,Low,2022,85.825,Network 16
6827,400126,49,0.0736727272727272,Medium,2013,77.66666666666667,Options
6828,400131,49,0.0736727272727272,Medium,2013,79.63333333333334,Options
6829,400022,49,0.0736727272727272,Medium,2013,94.45,Contract
6842,400126,49,0.0646363636363636,Medium,2014,81.73333333333333,Options
6843,400131,49,0.0646363636363636,Medium,2014,84.36666666666667,Options
6844,400022,49,0.0646363636363636,Medium,2014,94.825,Contract
6857,400126,49,0.0610727272727272,Medium,2015,60.333333333333336,Options
6858,400131,49,0.0610727272727272,Medium,2015,80.39999999999999,Options
6859,400022,49,0.0610727272727272,Medium,2015,97.125,Contract
6861,609780,49,0.0610727272727272,Medium,2015,92.675,Network 14
6872,400126,49,0.0632363636363636,Medium,2016,65.5,Options
6873,400131,49,0.0632363636363636,Medium,2016,72.53333333333335,Options
6874,400022,49,0.0632363636363636,Medium,2016,96.925,Contract
6876,609780,49,0.0632363636363636,Medium,2016,93.575,Network 14
6887,400126,49,0.0708181818181818,Medium,2017,62.275,Options
6888,400131,49,0.0708181818181818,Medium,2017,69.225,Options
6889,400022,49,0.0708181818181818,Medium,2017,98.925,Contract
6891,609780,49,0.0708181818181818,Medium,2017,92.7,Network 14
6902,400126,49,0.0668,Medium,2018,55.45,Options
6903,400131,49,0.0668,Medium,2018,61.5,Options
6904,400022,49,0.0668,Medium,2018,96.025,Contract
6906,609780,49,0.0668,Medium,2018,93.1,Network 14
6917,400126,49,0.0730727272727272,Medium,2019,60.8,Options
6918,400131,49,0.0730727272727272,Medium,2019,63.56666666666666,Options
6919,400022,49,0.0730727272727272,Medium,2019,97.375,Contract
6921,609780,49,0.0730727272727272,Medium,2019,93.4,Network 14
6945,610594,49,0.0608545454545454,Medium,2021,63.325,Options
6947,400126,49,0.0608545454545454,Medium,2021,62.36666666666667,Options
6948,400131,49,0.0608545454545454,Medium,2021,72.13333333333334,Options
6949,400022,49,0.0608545454545454,Medium,2021,94.2,Contract
6951,609780,49,0.0608545454545454,Medium,2021,86.675,Network 14
6960,610594,49,0.0726909090909091,Medium,2022,49.475,Options
6962,400126,49,0.0726909090909091,Medium,2022,45.8,Options
6963,400131,49,0.0726909090909091,Medium,2022,55.3,Options
6964,400022,49,0.0726909090909091,Medium,2022,95.175,Contract
6966,609780,49,0.0726909090909091,Medium,2022,84.025,Network 14
6984,609729,50,0.0574181818181818,Low,2013,81.775,Network 14
6993,609729,50,0.0509090909090909,Low,2014,85.175,Network 14
7000,610564,50,0.0509090909090909,Low,2014,92.3,Network 14
7002,609729,50,0.046690909090909,Low,2015,86.5,Network 14
7009,610564,50,0.046690909090909,Low,2015,90.8,Network 14
7011,609729,50,0.049090909090909,Low,2016,85.15,Network 14
7018,610564,50,0.049090909090909,Low,2016,89.60000000000001,Network 14
7020,609729,50,0.0538363636363636,Low,2017,82.25,Network 14
7027,610564,50,0.0538363636363636,Low,2017,86.67500000000001,Network 14
7029,609729,50,0.0511636363636363,Low,2018,85.15,Network 14
7036,610564,50,0.0511636363636363,Low,2018,88.15,Network 14
7038,609729,50,0.0479454545454545,Low,2019,85.875,Network 14
7045,610564,50,0.0479454545454545,Low,2019,88.125,Network 14
7056,609729,50,0.0416545454545454,Low,2021,77.225,Network 14
7063,610564,50,0.0416545454545454,Low,2021,86.875,Network 14
7065,609729,50,0.0552545454545454,Low,2022,72.425,Network 14
7072,610564,50,0.0552545454545454,Low,2022,82.55,Network 14
