,School_ID,Wards,crime_capita,crime_class,Year,Attendance,Network
6396,400142,46,0.0659090909090909,Medium,2014,71.10000000000001,Public
6398,610304,46,0.0659090909090909,Medium,2014,95.375,ISP
6400,609755,46,0.0659090909090909,Medium,2014,94.625,ISP
6401,609680,46,0.0659090909090909,Medium,2014,93.25,Network 15
6403,400053,46,0.0659090909090909,Medium,2014,94.825,Charter
6405,610561,46,0.0659090909090909,Medium,2014,94.3,Network 15
6415,400097,46,0.0659090909090909,Medium,2014,93.525,Charter
6416,400143,46,0.0659090909090909,Medium,2014,83.56666666666666,Options
6418,400056,46,0.0659090909090909,Medium,2014,92.75,Charter
6419,400113,46,0.0659090909090909,Medium,2014,98.13333333333333,Public
6424,609783,46,0.0659090909090909,Medium,2014,91.0,Network 16
6426,400142,46,0.0633818181818181,Medium,2015,74.03333333333333,Public
6428,610304,46,0.0633818181818181,Medium,2015,95.675,ISP
6430,609755,46,0.0633818181818181,Medium,2015,94.2,ISP
6431,609680,46,0.0633818181818181,Medium,2015,92.925,Network 15
6433,400053,46,0.0633818181818181,Medium,2015,95.125,Charter
6435,610561,46,0.0633818181818181,Medium,2015,93.15,Network 15
6440,400170,46,0.0633818181818181,Medium,2015,92.1,Charter
6445,400097,46,0.0633818181818181,Medium,2015,93.25,Charter
6446,400143,46,0.0633818181818181,Medium,2015,76.83333333333333,Options
6448,400056,46,0.0633818181818181,Medium,2015,92.225,Charter
6449,400113,46,0.0633818181818181,Medium,2015,95.4,Public
6454,609783,46,0.0633818181818181,Medium,2015,97.525,Network 16
6458,610304,46,0.0621636363636363,Medium,2016,95.325,ISP
6460,609755,46,0.0621636363636363,Medium,2016,94.825,ISP
6461,609680,46,0.0621636363636363,Medium,2016,92.7,Network 15
6463,400053,46,0.0621636363636363,Medium,2016,94.275,Charter
6465,610561,46,0.0621636363636363,Medium,2016,95.0,Network 15
6470,400170,46,0.0621636363636363,Medium,2016,92.6,Charter
6475,400097,46,0.0621636363636363,Medium,2016,94.3,Charter
6476,400143,46,0.0621636363636363,Medium,2016,76.43333333333334,Options
6478,400056,46,0.0621636363636363,Medium,2016,91.625,Charter
6479,400113,46,0.0621636363636363,Medium,2016,90.46666666666664,Public
6484,609783,46,0.0621636363636363,Medium,2016,98.05,Network 16
6488,610304,46,0.0635636363636363,Medium,2017,95.55,ISP
6490,609755,46,0.0635636363636363,Medium,2017,94.375,ISP
6491,609680,46,0.0635636363636363,Medium,2017,92.475,Network 15
6493,400053,46,0.0635636363636363,Medium,2017,93.125,Charter
6495,610561,46,0.0635636363636363,Medium,2017,90.425,Network 15
6500,400170,46,0.0635636363636363,Medium,2017,93.73333333333332,Charter
6505,400097,46,0.0635636363636363,Medium,2017,93.475,Charter
6506,400143,46,0.0635636363636363,Medium,2017,63.05,Options
6508,400056,46,0.0635636363636363,Medium,2017,89.175,Charter
6509,400113,46,0.0635636363636363,Medium,2017,82.025,Public
6514,609783,46,0.0635636363636363,Medium,2017,98.05,Network 16
6518,610304,46,0.0600727272727272,Medium,2018,94.675,ISP
6520,609755,46,0.0600727272727272,Medium,2018,95.225,ISP
6521,609680,46,0.0600727272727272,Medium,2018,92.525,Network 15
6523,400053,46,0.0600727272727272,Medium,2018,93.325,Charter
6525,610561,46,0.0600727272727272,Medium,2018,91.95,Network 15
6530,400170,46,0.0600727272727272,Medium,2018,92.75,Charter
6535,400097,46,0.0600727272727272,Medium,2018,93.5,Charter
6536,400143,46,0.0600727272727272,Medium,2018,59.3,Options
6538,400056,46,0.0600727272727272,Medium,2018,88.89999999999999,Charter
6539,400113,46,0.0600727272727272,Medium,2018,85.075,Public
6544,609783,46,0.0600727272727272,Medium,2018,97.8,Network 16
6548,610304,46,0.0592727272727272,Medium,2019,94.7,ISP
6550,609755,46,0.0592727272727272,Medium,2019,94.425,ISP
6551,609680,46,0.0592727272727272,Medium,2019,92.375,Network 15
6553,400053,46,0.0592727272727272,Medium,2019,91.4,Charter
6555,610561,46,0.0592727272727272,Medium,2019,84.32499999999999,Network 15
6560,400170,46,0.0592727272727272,Medium,2019,93.3,Charter
6565,400097,46,0.0592727272727272,Medium,2019,92.95,Charter
6566,400143,46,0.0592727272727272,Medium,2019,62.0,Options
6568,400056,46,0.0592727272727272,Medium,2019,90.625,Charter
6569,400113,46,0.0592727272727272,Medium,2019,83.35,Public
6574,609783,46,0.0592727272727272,Medium,2019,98.0,Network 16
6608,610304,46,0.0547090909090909,Medium,2021,84.725,ISP
6610,609755,46,0.0547090909090909,Medium,2021,93.15,ISP
6611,609680,46,0.0547090909090909,Medium,2021,91.775,Network 15
6613,400053,46,0.0547090909090909,Medium,2021,62.85,Charter
6615,610561,46,0.0547090909090909,Medium,2021,73.1,Network 15
6620,400170,46,0.0547090909090909,Medium,2021,74.925,Charter
6625,400097,46,0.0547090909090909,Medium,2021,77.975,Charter
6626,400143,46,0.0547090909090909,Medium,2021,69.83333333333333,Options
6628,400056,46,0.0547090909090909,Medium,2021,65.825,Charter
6629,400113,46,0.0547090909090909,Medium,2021,62.625,Public
6634,609783,46,0.0547090909090909,Medium,2021,98.425,Network 16
6638,610304,46,0.0686909090909091,Medium,2022,88.55,ISP
6640,609755,46,0.0686909090909091,Medium,2022,92.375,ISP
6641,609680,46,0.0686909090909091,Medium,2022,91.7,Network 15
6643,400053,46,0.0686909090909091,Medium,2022,82.425,Charter
6645,610561,46,0.0686909090909091,Medium,2022,74.325,Network 15
6650,400170,46,0.0686909090909091,Medium,2022,85.2,Charter
6655,400097,46,0.0686909090909091,Medium,2022,83.55,Charter
6656,400143,46,0.0686909090909091,Medium,2022,56.1,Options
6658,400056,46,0.0686909090909091,Medium,2022,79.25,Charter
6664,609783,46,0.0686909090909091,Medium,2022,92.075,Network 16
6691,609739,47,0.0570727272727272,Medium,2013,85.125,Network 17
6705,609739,47,0.0481636363636363,Low,2014,86.3,Network 17
6719,609739,47,0.0439636363636363,Low,2015,86.7,Network 17
6733,609739,47,0.0481636363636363,Low,2016,87.0,Network 17
6747,609739,47,0.0512363636363636,Low,2017,87.8,Network 17
6749,610193,47,0.0512363636363636,Low,2017,66.7,Network 12
6761,609739,47,0.0483454545454545,Low,2018,88.875,Network 17
6775,609739,47,0.0429454545454545,Low,2019,88.375,Network 17
6803,609739,47,0.0393454545454545,Low,2021,80.2,Network 17
6817,609739,47,0.0476,Low,2022,81.15,Network 17
6831,400134,48,0.0498545454545454,Low,2013,87.3,Options
6835,609735,48,0.0498545454545454,Low,2013,75.35,Network 16
6838,610513,48,0.0498545454545454,Low,2013,89.6,Network 16
6842,400134,48,0.0435090909090909,Low,2014,90.33333333333331,Options
6846,609735,48,0.0435090909090909,Low,2014,81.475,Network 16
6849,610513,48,0.0435090909090909,Low,2014,92.225,Network 16
6853,400134,48,0.0432363636363636,Low,2015,90.1,Options
6857,609735,48,0.0432363636363636,Low,2015,80.89999999999999,Network 16
6860,610513,48,0.0432363636363636,Low,2015,92.05,Network 16
6864,400134,48,0.0438363636363636,Low,2016,86.36666666666667,Options
6868,609735,48,0.0438363636363636,Low,2016,80.875,Network 16
6871,610513,48,0.0438363636363636,Low,2016,91.325,Network 16
6875,400134,48,0.0465636363636363,Low,2017,76.8,Options
6879,609735,48,0.0465636363636363,Low,2017,80.75,Network 16
6882,610513,48,0.0465636363636363,Low,2017,89.225,Network 16
6886,400134,48,0.0512727272727272,Low,2018,85.15,Options
6890,609735,48,0.0512727272727272,Low,2018,81.55,Network 16
6893,610513,48,0.0512727272727272,Low,2018,91.625,Network 16
6897,400134,48,0.0472727272727272,Low,2019,82.53333333333335,Options
6901,609735,48,0.0472727272727272,Low,2019,81.65,Network 16
6904,610513,48,0.0472727272727272,Low,2019,92.15,Network 16
6919,400134,48,0.0458545454545454,Low,2021,69.0,Options
6923,609735,48,0.0458545454545454,Low,2021,62.025,Network 16
6926,610513,48,0.0458545454545454,Low,2021,90.15,Network 16
6930,400134,48,0.0538545454545454,Low,2022,67.56666666666666,Options
6934,609735,48,0.0538545454545454,Low,2022,69.375,Network 16
6937,610513,48,0.0538545454545454,Low,2022,85.825,Network 16
6959,400126,49,0.0736727272727272,Medium,2013,77.66666666666667,Options
6960,400131,49,0.0736727272727272,Medium,2013,79.63333333333334,Options
6961,400022,49,0.0736727272727272,Medium,2013,94.45,Contract
6974,400126,49,0.0646363636363636,Medium,2014,81.73333333333333,Options
6975,400131,49,0.0646363636363636,Medium,2014,84.36666666666667,Options
6976,400022,49,0.0646363636363636,Medium,2014,94.825,Contract
6989,400126,49,0.0610727272727272,Medium,2015,60.333333333333336,Options
6990,400131,49,0.0610727272727272,Medium,2015,80.39999999999999,Options
6991,400022,49,0.0610727272727272,Medium,2015,97.125,Contract
6993,609780,49,0.0610727272727272,Medium,2015,92.675,Network 14
7004,400126,49,0.0632363636363636,Medium,2016,65.5,Options
7005,400131,49,0.0632363636363636,Medium,2016,72.53333333333335,Options
7006,400022,49,0.0632363636363636,Medium,2016,96.925,Contract
7008,609780,49,0.0632363636363636,Medium,2016,93.575,Network 14
7019,400126,49,0.0708181818181818,Medium,2017,62.275,Options
7020,400131,49,0.0708181818181818,Medium,2017,69.225,Options
7021,400022,49,0.0708181818181818,Medium,2017,98.925,Contract
7023,609780,49,0.0708181818181818,Medium,2017,92.7,Network 14
7034,400126,49,0.0668,Medium,2018,55.45,Options
7035,400131,49,0.0668,Medium,2018,61.5,Options
7036,400022,49,0.0668,Medium,2018,96.025,Contract
7038,609780,49,0.0668,Medium,2018,93.1,Network 14
7049,400126,49,0.0730727272727272,Medium,2019,60.8,Options
7050,400131,49,0.0730727272727272,Medium,2019,63.56666666666666,Options
7051,400022,49,0.0730727272727272,Medium,2019,97.375,Contract
7053,609780,49,0.0730727272727272,Medium,2019,93.4,Network 14
7077,610594,49,0.0608545454545454,Medium,2021,63.325,Options
7079,400126,49,0.0608545454545454,Medium,2021,62.36666666666667,Options
7080,400131,49,0.0608545454545454,Medium,2021,72.13333333333334,Options
7081,400022,49,0.0608545454545454,Medium,2021,94.2,Contract
7083,609780,49,0.0608545454545454,Medium,2021,86.675,Network 14
7092,610594,49,0.0726909090909091,Medium,2022,49.475,Options
7094,400126,49,0.0726909090909091,Medium,2022,45.8,Options
7095,400131,49,0.0726909090909091,Medium,2022,55.3,Options
7096,400022,49,0.0726909090909091,Medium,2022,95.175,Contract
7098,609780,49,0.0726909090909091,Medium,2022,84.025,Network 14
7116,609729,50,0.0574181818181818,Medium,2013,81.775,Network 14
7125,609729,50,0.0509090909090909,Low,2014,85.175,Network 14
7132,610564,50,0.0509090909090909,Low,2014,92.3,Network 14
7134,609729,50,0.046690909090909,Low,2015,86.5,Network 14
7141,610564,50,0.046690909090909,Low,2015,90.8,Network 14
7143,609729,50,0.049090909090909,Low,2016,85.15,Network 14
7150,610564,50,0.049090909090909,Low,2016,89.60000000000001,Network 14
7152,609729,50,0.0538363636363636,Low,2017,82.25,Network 14
7159,610564,50,0.0538363636363636,Low,2017,86.67500000000001,Network 14
7161,609729,50,0.0511636363636363,Low,2018,85.15,Network 14
7168,610564,50,0.0511636363636363,Low,2018,88.15,Network 14
7170,609729,50,0.0479454545454545,Low,2019,85.875,Network 14
7177,610564,50,0.0479454545454545,Low,2019,88.125,Network 14
7188,609729,50,0.0416545454545454,Low,2021,77.225,Network 14
7195,610564,50,0.0416545454545454,Low,2021,86.875,Network 14
7197,609729,50,0.0552545454545454,Medium,2022,72.425,Network 14
7204,610564,50,0.0552545454545454,Medium,2022,82.55,Network 14
