,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
1134,12972151,JG138961,2023-01-31T22:05:00.000,065XX N CAMPBELL AVE,0810,THEFT,OVER $500,STREET,False,False,2412,024,50,2,06,,,2023,2023-02-07T15:49:07.000,,,,,,,,,,,
1135,12973752,JG141545,2023-01-31T22:00:00.000,038XX W 77TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,0833,008,18,70,06,1151848,1852861,2023,2023-02-07T15:49:07.000,41.752117988,-87.719119084,"{'latitude': '41.752117988', 'longitude': '-87.719119084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,571,30,8,13,209
1136,12969561,JG136649,2023-01-31T22:00:00.000,046XX S SAWYER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0821,008,14,58,06,1155482,1873787,2023,2023-02-07T15:49:07.000,41.809470074,-87.705241811,"{'latitude': '41.809470074', 'longitude': '-87.705241811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,640,8,56,13,103
1137,12969815,JG137050,2023-01-31T22:00:00.000,025XX N SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1413,014,35,22,07,1153649,1916589,2023,2023-02-07T15:49:07.000,41.926960014,-87.710826552,"{'latitude': '41.926960014', 'longitude': '-87.710826552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,72,12,1,7,185
1138,12969542,JG136635,2023-01-31T22:00:00.000,122XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0523,005,34,53,14,1176822,1823674,2023,2023-02-07T15:49:07.000,41.671499132,-87.628476002,"{'latitude': '41.671499132', 'longitude': '-87.628476002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,60,22,19,10,218
1139,12970867,JG138316,2023-01-31T22:00:00.000,068XX S JEFFERY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0332,003,5,43,07,1190726,1859938,2023,2023-02-07T15:49:07.000,41.770687913,-87.576421392,"{'latitude': '41.770687913', 'longitude': '-87.576421392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262
1140,12969498,JG136537,2023-01-31T22:00:00.000,020XX E 122ND ST,0620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0434,004,10,51,05,1191732,1824594,2023,2023-02-07T15:49:07.000,41.673676103,-87.573876784,"{'latitude': '41.673676103', 'longitude': '-87.573876784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,22250,48,174,47,26,19,255
1141,12969813,JG137068,2023-01-31T22:00:00.000,114XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0531,005,9,50,07,1182622,1829187,2023,2023-02-07T15:49:07.000,41.686495437,-87.607078223,"{'latitude': '41.686495437', 'longitude': '-87.607078223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,47,601,43,19,10,265
1142,12969497,JG136581,2023-01-31T22:00:00.000,008XX W WELLINGTON AVE,0810,THEFT,OVER $500,STREET,False,False,1933,019,44,6,06,1169981,1920130,2023,2023-02-07T15:49:07.000,41.936335635,-87.650710119,"{'latitude': '41.936335635', 'longitude': '-87.650710119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,681,25,22,5,31
1143,12969657,JG136823,2023-01-31T22:00:00.000,017XX W HENDERSON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1922,019,47,6,05,1164073,1922287,2023,2023-02-07T15:49:07.000,41.942381596,-87.672361444,"{'latitude': '41.942381596', 'longitude': '-87.672361444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,4449,57,742,18,22,5,19
1144,12969427,JG136516,2023-01-31T21:58:00.000,066XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0831,008,17,66,08B,1157192,1860519,2023,2023-02-07T15:49:07.000,41.77302636,-87.699328657,"{'latitude': '41.77302636', 'longitude': '-87.699328657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,382,31,58,13,208
1145,12970740,JG138067,2023-01-31T21:45:00.000,054XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0932,009,16,61,06,1164279,1868665,2023,2023-02-07T15:49:07.000,41.795233733,-87.673120087,"{'latitude': '41.795233733', 'longitude': '-87.673120087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,767,2,37,23,128
1146,12969466,JG136557,2023-01-31T21:43:00.000,066XX S COTTAGE GROVE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,0321,003,20,42,26,1182701,1861260,2023,2023-02-07T15:49:07.000,41.774505646,-87.605796586,"{'latitude': '41.774505646', 'longitude': '-87.605796586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,9,347,33,60,18,206
1147,12969437,JG136517,2023-01-31T21:40:00.000,082XX S COTTAGE GROVE AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,VEHICLE NON-COMMERCIAL,True,False,0631,006,8,44,26,1182992,1850539,2023,2023-02-07T15:49:07.000,41.745079376,-87.605062559,"{'latitude': '41.745079376', 'longitude': '-87.605062559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,141,35,61,20,235
1148,12974478,JG142686,2023-01-31T21:40:00.000,049XX W FULLERTON AVE,0810,THEFT,OVER $500,STREET,False,False,2522,025,36,19,06,1143049,1915506,2023,2023-02-08T15:46:12.000,41.924192719,-87.749804456,"{'latitude': '41.924192719', 'longitude': '-87.749804456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,304,44,2,6,188
1149,12969509,JG136495,2023-01-31T21:38:00.000,042XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1012,010,24,29,08B,1148452,1889752,2023,2023-02-07T15:49:07.000,41.853418317,-87.730616115,"{'latitude': '41.853418317', 'longitude': '-87.730616115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,753,14,57,21,109
1150,12969421,JG136499,2023-01-31T21:34:00.000,033XX W BELMONT AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,True,False,1412,014,35,21,04A,1153353,1921084,2023,2023-02-07T15:49:07.000,41.939300539,-87.711794487,"{'latitude': '41.939300539', 'longitude': '-87.711794487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,21538,22,138,12,39,1,23
1151,12969411,JG136497,2023-01-31T21:31:00.000,077XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0623,006,17,69,08B,1174968,1853581,2023,2023-02-07T15:49:07.000,41.753609595,-87.634373029,"{'latitude': '41.753609595', 'longitude': '-87.634373029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,67,495,31,59,20,229
1152,12969524,JG136562,2023-01-31T21:30:00.000,062XX S LANGLEY AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0313,003,20,42,04A,1181965,1863888,2023,2023-02-07T15:49:07.000,41.781734181,-87.608413399,"{'latitude': '41.781734181', 'longitude': '-87.608413399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,471,4,60,18,275
1153,12969412,JG136508,2023-01-31T21:30:00.000,053XX W PARKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2514,025,31,19,08B,1140366,1917769,2023,2023-02-07T15:49:07.000,41.930452307,-87.759607391,"{'latitude': '41.930452307', 'longitude': '-87.759607391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,79,17,2,6,177
1154,12969893,JG136986,2023-01-31T21:30:00.000,005XX W 115TH ST,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,False,False,2233,022,34,49,17,1174585,1828632,2023,2023-02-07T15:49:07.000,41.685154594,-87.636516591,"{'latitude': '41.685154594', 'longitude': '-87.636516591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,486,22,19,9,258
1155,12969664,JG136782,2023-01-31T21:30:00.000,027XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1031,010,22,30,07,1150821,1885431,2023,2023-02-07T15:49:07.000,41.841514994,-87.722033869,"{'latitude': '41.841514994', 'longitude': '-87.722033869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,227,28,57,21,167
1156,12969403,JG136496,2023-01-31T21:30:00.000,010XX W FULTON MARKET,0810,THEFT,OVER $500,STREET,False,False,1214,012,27,28,06,1169298,1902042,2023,2023-02-07T15:49:07.000,41.886716025,-87.653746902,"{'latitude': '41.886716025', 'longitude': '-87.653746902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,76
1157,12970116,JG136510,2023-01-31T21:27:00.000,016XX W CHICAGO AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1213,012,1,24,08B,1165148,1905410,2023,2023-02-07T15:49:07.000,41.896047246,-87.668890949,"{'latitude': '41.896047246', 'longitude': '-87.668890949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,518,41,4,15,60
1158,12969433,JG136489,2023-01-31T21:23:00.000,043XX W GLADYS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,1131,011,28,26,15,1147607,1898004,2023,2023-02-07T15:49:07.000,41.87607905,-87.733505972,"{'latitude': '41.87607905', 'longitude': '-87.733505972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,717,23,30,16,143
1159,12970014,JG136502,2023-01-31T21:22:00.000,089XX S SOUTH CHICAGO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,False,False,0423,004,7,48,04A,1195162,1846437,2023,2023-02-07T15:49:07.000,41.73353185,-87.560605528,"{'latitude': '41.73353185', 'longitude': '-87.560605528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,44,508,37,25,19,238
1160,12969455,JG136548,2023-01-31T21:18:00.000,037XX W DOUGLAS BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,1011,010,24,29,24,1151467,1892947,2023,2023-02-07T15:49:07.000,41.86212717,-87.71946607,"{'latitude': '41.86212717', 'longitude': '-87.71946607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,155
1161,12975149,JG143461,2023-01-31T21:15:00.000,070XX S COTTAGE GROVE AVE,4255,KIDNAPPING,UNLAWFUL VISITATION INTERFERENCE,SIDEWALK,False,False,0321,003,6,42,26,1182773,1858454,2023,2023-02-09T15:45:51.000,41.76680404,-87.605619683,"{'latitude': '41.76680404', 'longitude': '-87.605619683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,67,121,33,60,18,206
1162,12970263,JG137571,2023-01-31T21:14:00.000,039XX W GLADYS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1132,011,28,26,26,1150200,1898065,2023,2023-02-07T15:49:07.000,41.876196319,-87.723983712,"{'latitude': '41.876196319', 'longitude': '-87.723983712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,736,23,30,16,142
1163,12969394,JG136477,2023-01-31T21:05:00.000,096XX S VAN VLISSINGEN RD,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,False,False,0431,004,7,51,15,1190357,1841484,2023,2023-02-07T15:49:07.000,41.720057352,-87.578367477,"{'latitude': '41.720057352', 'longitude': '-87.578367477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,252,37,25,19,249
1164,12969415,JG136470,2023-01-31T21:00:00.000,016XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,1811,018,32,7,06,1165150,1916014,2023,2023-02-07T15:49:07.000,41.925145282,-87.668581762,"{'latitude': '41.925145282', 'longitude': '-87.668581762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,210,40,16,14,186
1165,12969577,JG136654,2023-01-31T21:00:00.000,027XX W 62ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0825,008,16,66,07,1159319,1863429,2023,2023-02-07T15:49:07.000,41.780968522,-87.69145193,"{'latitude': '41.780968522', 'longitude': '-87.69145193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,111,2,58,13,274
1166,12970598,JG137996,2023-01-31T21:00:00.000,031XX N LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2523,025,30,21,14,1151215,1920671,2023,2023-02-07T15:49:07.000,41.938209503,-87.719663144,"{'latitude': '41.938209503', 'longitude': '-87.719663144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,21538,22,215,21,39,6,175
1167,12971081,JG138632,2023-01-31T21:00:00.000,053XX W LELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1623,016,45,15,08B,1139811,1930566,2023,2023-02-07T15:49:07.000,41.96557868,-87.761333079,"{'latitude': '41.96557868', 'longitude': '-87.761333079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,15,260,50,48,12,58
1168,12969574,JG136668,2023-01-31T21:00:00.000,036XX N CHRISTIANA AVE,0810,THEFT,OVER $500,STREET,False,False,1733,017,35,16,06,1153402,1924202,2023,2023-02-07T15:49:07.000,41.947855586,-87.711531269,"{'latitude': '41.947855586', 'longitude': '-87.711531269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,21538,16,325,12,39,1,23
1169,12969512,JG136544,2023-01-31T20:52:00.000,015XX S KARLOV AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1012,010,24,29,04A,1149303,1892149,2023,2023-02-07T15:49:07.000,41.859979546,-87.727430533,"{'latitude': '41.859979546', 'longitude': '-87.727430533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,761,14,57,21,109
1170,12969477,JG136475,2023-01-31T20:42:00.000,007XX S CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,1131,011,24,25,03,1144511,1896107,2023,2023-02-07T15:49:07.000,41.870932257,-87.744921277,"{'latitude': '41.870932257', 'longitude': '-87.744921277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,61,7,32,25,137
1171,12969866,JG137094,2023-01-31T20:41:00.000,003XX S DEARBORN ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,CTA PLATFORM,True,False,0113,001,4,32,26,1175986,1898799,2023,2023-02-08T15:46:12.000,41.87766908,-87.629284766,"{'latitude': '41.87766908', 'longitude': '-87.629284766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14912,38,92,10,29,22,126
1172,12975775,JG144045,2023-01-31T20:31:00.000,056XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,0231,002,20,40,08A,1178563,1867573,2023,2023-02-09T15:45:51.000,41.791924208,-87.620773891,"{'latitude': '41.791924208', 'longitude': '-87.620773891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,402,4,60,24,125
1173,12969662,JG136860,2023-01-31T20:30:00.000,002XX S CANAL ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,0121,001,42,28,06,1173178,1899203,2023,2023-02-07T15:49:07.000,41.878840427,-87.639582928,"{'latitude': '41.878840427', 'longitude': '-87.639582928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14914,29,786,36,45,22,91
1174,12969559,JG136647,2023-01-31T20:30:00.000,071XX S CONSTANCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0324,003,7,43,14,1189605,1858113,2023,2023-02-07T15:49:07.000,41.765706962,-87.580589024,"{'latitude': '41.765706962', 'longitude': '-87.580589024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,452,37,24,18,217
1175,12969609,JG136672,2023-01-31T20:30:00.000,049XX N KOLMAR AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1712,017,39,14,26,1144482,1932598,2023,2023-02-07T15:49:07.000,41.971067793,-87.74410722,"{'latitude': '41.971067793', 'longitude': '-87.74410722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21869,14,751,38,48,1,48
1176,12969663,JG136843,2023-01-31T20:30:00.000,006XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1532,015,37,25,06,1141581,1903730,2023,2023-02-07T15:49:07.000,41.891905336,-87.755490053,"{'latitude': '41.891905336', 'longitude': '-87.755490053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,673,45,32,25,67
1177,12969484,JG136545,2023-01-31T20:30:00.000,037XX W LYNDALE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2525,025,35,22,14,1151100,1914697,2023,2023-02-07T15:49:07.000,41.9218186,-87.720242793,"{'latitude': '41.9218186', 'longitude': '-87.720242793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,74,12,1,6,187
1178,12969935,JG137071,2023-01-31T20:20:00.000,003XX W 74TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0731,007,6,69,08A,1175091,1855878,2023,2023-02-07T15:49:07.000,41.759910096,-87.633853839,"{'latitude': '41.759910096', 'longitude': '-87.633853839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21559,67,494,32,11,17,210
1179,12969481,JG136494,2023-01-31T20:16:00.000,002XX N KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1113,011,28,26,08B,1146353,1900868,2023,2023-02-07T15:49:07.000,41.883962158,-87.73803733,"{'latitude': '41.883962158', 'longitude': '-87.73803733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,732,23,30,16,90
1180,12969352,JG136469,2023-01-31T20:13:00.000,017XX W TAYLOR ST,0460,BATTERY,SIMPLE,STREET,False,False,1231,012,27,28,08B,1164761,1895624,2023,2023-02-07T15:49:07.000,41.869201889,-87.670589881,"{'latitude': '41.869201889', 'longitude': '-87.670589881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,5,46,28,15,136
1181,12969927,JG137029,2023-01-31T20:10:00.000,033XX W PALMER ST,0810,THEFT,OVER $500,STREET,False,False,1413,014,35,22,06,1153657,1914423,2023,2023-02-07T15:49:07.000,41.921016172,-87.710854933,"{'latitude': '41.921016172', 'longitude': '-87.710854933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,23,321,12,1,7,185
1182,12969408,JG136492,2023-01-31T20:05:00.000,076XX S COLFAX AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,0421,004,7,43,11,1194849,1854853,2023,2023-02-07T15:49:07.000,41.756633742,-87.56147562,"{'latitude': '41.756633742', 'longitude': '-87.56147562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225
1183,12969409,JG136490,2023-01-31T20:05:00.000,076XX S COLFAX AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0421,004,7,43,06,1194849,1854853,2023,2023-02-07T15:49:07.000,41.756633742,-87.56147562,"{'latitude': '41.756633742', 'longitude': '-87.56147562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225
1184,12969908,JG137128,2023-01-31T20:00:00.000,013XX N WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1424,014,1,24,07,1160164,1908886,2023,2023-02-07T15:49:07.000,41.905690129,-87.687099983,"{'latitude': '41.905690129', 'longitude': '-87.687099983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,302,49,4,7,62
1185,12969615,JG136724,2023-01-31T20:00:00.000,004XX E 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0631,006,6,44,07,1180781,1851398,2023,2023-02-07T15:49:07.000,41.747487633,-87.61313759,"{'latitude': '41.747487633', 'longitude': '-87.61313759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,11,32,61,20,235
1186,12969613,JG136688,2023-01-31T20:00:00.000,003XX W SCHILLER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1821,018,27,8,07,1173589,1909692,2023,2023-02-07T15:49:07.000,41.907613715,-87.637761608,"{'latitude': '41.907613715', 'longitude': '-87.637761608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,290,46,54,14,198
1187,12969508,JG136596,2023-01-31T20:00:00.000,038XX N CLARK ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1923,019,44,6,04B,1167400,1925667,2023,2023-02-07T15:49:07.000,41.951585417,-87.660035675,"{'latitude': '41.951585417', 'longitude': '-87.660035675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,725,25,53,5,12
1188,12970529,JG137919,2023-01-31T20:00:00.000,005XX N WELLS ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1831,018,42,8,06,1174647,1903665,2023,2023-02-07T15:49:07.000,41.891051707,-87.63405559,"{'latitude': '41.891051707', 'longitude': '-87.63405559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,652,36,55,14,73
1189,12976479,JG144983,2023-01-31T20:00:00.000,041XX W 16TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,1012,010,24,29,08B,,,2023,2023-02-08T15:49:45.000,,,,,,,,,,,
1190,12975997,JG143764,2023-01-31T19:56:00.000,007XX S INDEPENDENCE BLVD,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,False,1133,011,24,26,02,1151208,1896620,2023,2023-02-09T15:45:51.000,41.872211381,-87.720320546,"{'latitude': '41.872211381', 'longitude': '-87.720320546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,702,14,30,16,141
1191,12969457,JG136450,2023-01-31T19:45:00.000,120XX S WALLACE ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0523,005,34,53,03,1174475,1825149,2023,2023-02-07T15:49:07.000,41.675599131,-87.637022318,"{'latitude': '41.675599131', 'longitude': '-87.637022318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,60,22,19,10,218
1192,12970054,JG137404,2023-01-31T19:45:00.000,024XX W AUGUSTA BLVD,0810,THEFT,OVER $500,STREET,False,False,1212,012,26,24,06,1160045,1906582,2023,2023-02-07T15:49:07.000,41.899370227,-87.687600818,"{'latitude': '41.899370227', 'longitude': '-87.687600818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,542,49,4,15,63
1193,12969285,JG136435,2023-01-31T19:38:00.000,117XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0524,005,34,53,14,1173579,1826876,2023,2023-02-07T15:49:07.000,41.68035812,-87.640251012,"{'latitude': '41.68035812', 'longitude': '-87.640251012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,255,22,19,10,220
1194,12969260,JG136422,2023-01-31T19:37:00.000,030XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,2521,025,31,19,26,1143839,1919955,2023,2023-02-07T15:49:07.000,41.936386421,-87.746789805,"{'latitude': '41.936386421', 'longitude': '-87.746789805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,19,355,17,21,6,176
1195,12969252,JG136418,2023-01-31T19:35:00.000,056XX S CALUMET AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0231,002,20,40,07,1179448,1867634,2023,2023-02-07T15:49:07.000,41.792071423,-87.617526915,"{'latitude': '41.792071423', 'longitude': '-87.617526915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,402,4,60,24,125
1196,12969385,JG136456,2023-01-31T19:30:00.000,049XX S WOOD ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0931,009,20,61,08A,1165182,1871934,2023,2023-02-07T15:49:07.000,41.804185183,-87.669716218,"{'latitude': '41.804185183', 'longitude': '-87.669716218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,709,3,37,23,119
1197,12969626,JG136774,2023-01-31T19:30:00.000,072XX N SHERIDAN RD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2423,024,49,1,08B,1166254,1948079,2023,2023-02-07T15:49:07.000,42.013109225,-87.663604147,"{'latitude': '42.013109225', 'longitude': '-87.663604147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,357,5,9,11,37
1198,12969743,JG136824,2023-01-31T19:30:00.000,037XX W 82ND ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0834,008,18,70,06,1152807,1849948,2023,2023-02-07T15:49:07.000,41.744105382,-87.715681359,"{'latitude': '41.744105382', 'longitude': '-87.715681359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,199,30,8,13,232
